P,q
0.069069,0.070821808
0.39183,0.331181404
0.71536,0.544570358
1.0205,0.725528687
2.9197,1.573436245
4.8406,2.208753458
6.7907,2.709065762
8.7451,3.141786384
10.706,3.521905952
14.004,4.037833497
17.313,4.465512626
20.623,4.844739895
39.997,6.749353083
45.105,7.362808959
46.696,7.49174623
